occurrenceID	catalogNumber	institutionCode	collectionCode	collectionID	basisOfRecord	type	recordedBy	eventDate	samplingProtocol	individualCount	preparations	identifiedBy	dateIdentified	identificationQualifier	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificName	scientificNameAuthorship	verbatimTaxonRank	taxonRank	vernacularName	sex	habitat	country	stateProvince	county	verbatimLocality	verbatimElevation	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters
UCN:MH-MAM:46-2300MI2008MA0155	46-2300MI2008MA0155	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Idárraga A | Cardona F	Mar 19, 2001		1		Espina J | García F | Pino S	oct. 2001				Mammalia		Cuniculidae				Cuniculus paca					M	Bosque Húmedo	Colombia	Antioquia	San Luis	Autopista Medellín a Bogotá, quebrada San Antonio, margen izquierda de la autopista	904	6° 0' N	74° 55' W					
UCN:MH-MAM:46-2300MI2008MA0284	46-2300MI2008MA0284	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	David H | Tuberquia D | Morales H | Gaviria J	19/03/2001		1		Callejas R	oct. 2001				Mammalia		Cuniculidae				Cuniculus paca					Male	Bosque Húmedo	Colombia	Antioquia	San Luis	Autopista Medellín a Bogotá, quebrada San Antonio, margen izquierda de la autopista	904	6° 0' N	74° 55' W					
UCN:MH-MAM:46-2300MI2008MA0356	46-2300MI2008MA0356	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	David H | Tuberquia D | Morales H | Gaviria J	20/03/2001		1		Callejas R	oct. 2001				Mammalia		Cuniculidae				Cuniculus paca					Female	Bosque Húmedo	Colombia	Antioquia	San Luis	Autopista Medellín a Bogotá, quebrada San Antonio, margen izquierda de la autopista	904	6° 0' N	74° 55' W					
UCN:MH-ORNIT:46-2300MI2008AV0593	46-2300MI2008AV0593	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Benitez D	Mar 19, 2001	Red de Niebla	1	Piel	Vargas I	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					M	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0638	46-2300MI2008AV0638	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Mendoza H | González C | Robles A	19/03/2001	Red de Niebla	1	Piel	Arias J | Carmona A	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Male	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0799	46-2300MI2008AV0799	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Correa M | Trujillo E | Grupo Taxonomía Vegetal I-2004	20/03/2001	Red de Niebla	1	Piel	Arias J | Ramírez M	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Female	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0811	46-2300MI2008AV0811	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Díaz O | Giraldo F | Manco D	Mar 2001	Red de Niebla	1	Piel	Vargas I	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Macho	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0863	46-2300MI2008AV0863	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	David H | Hoyos S | Quintero R	2001/03/19	Red de Niebla	1	Piel	Vargas I	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Hembra	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1059	46-2300MI2008AV1059	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	David H | Cardona F | Loaiza D | Álvarez A	2001/03/19	Red de Niebla	1	Piel	Álvarez E | Londoño A | Rodríguez A | Moreno F	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Desconocido	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1458	46-2300MI2008AV1458	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	López N | Vásquez C	20/03/2001	Red de Niebla	1	Piel	Vargas I	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Macho	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1470	46-2300MI2008AV1470	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	López N | Vásquez C	Mar 2001	Red de Niebla	1	Piel	Hincapie E	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Macho	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1479	46-2300MI2008AV1479	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	López N | Vásquez C	2001/03/19	Red de Niebla	1	Piel	Hincapie E	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Hembra	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1507	46-2300MI2008AV1507	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	García V | López L	Feb 2001	Red de Niebla	1	Piel	Ramírez J | Muñoz E | Cruz M | Villa M	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Desconocido	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1510	46-2300MI2008AV1510	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	López N | Vásquez C	May 2001	Red de Niebla	1	Piel	Ramírez J | Muñoz E | Cruz M | Villa M	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					M	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1512	46-2300MI2008AV1512	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	López N | Vásquez C	Mar 19, 2001	Red de Niebla	1	Piel	Sánchez J	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Male	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV1533	46-2300MI2008AV1533	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	López N | Vásquez C	2001	Red de Niebla	1	Piel	Vargas I	oct. 2001				Aves		Thraupidae				Euphonia laniirostris					Female	Bosque Húmedo premontano	Colombia	Antioquia	Támesis	Vereda La Virgen, finca La Virgen N°1	1449	"5° 45' 3.6"" N"	"75° 41' 47.7"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0027	46-2300MI2008AV0027	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Feb 2001	Red de Niebla	1	Piel	Callejas R | Castaño I | Restrepo H	oct. 2001				Aves		Tinamidae				Crypturellus soui					Desconocido		Colombia	Risaralda	Pereira	Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia	224	"4° 43' 36.30"" N"	"75° 36' 1.331"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0062	46-2300MI2008AV0062	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Tuberquia D | Rincón H | Patiño A | Rodríguez W | Quijano M | Parra R | Giraldo F	May 2001	Red de Niebla	1	Piel	Callejas R | Castaño I | Restrepo H	oct. 2001				Aves		Tinamidae				Crypturellus soui					M		Colombia	Risaralda	Pereira	Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia	224	"4° 43' 36.30"" N"	"75° 36' 1.331"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0088	46-2300MI2008AV0088	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Mar 19, 2001	Red de Niebla	1	Piel	Callejas R | Castaño I | Restrepo H	oct. 2001				Aves		Tinamidae				Crypturellus soui					Male		Colombia	Risaralda	Pereira	Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia	224	"4° 43' 36.30"" N"	"75° 36' 1.331"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0128	46-2300MI2008AV0128	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Idárraga A | Cardona F	2001	Red de Niebla	1	Piel	Callejas R | Castaño I | Restrepo H	oct. 2001				Aves		Tinamidae				Crypturellus soui					Female		Colombia	Risaralda	Pereira	Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia	224	"4° 43' 36.30"" N"	"75° 36' 1.331"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0224	46-2300MI2008AV0224	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	19/03/2001	Red de Niebla	1	Piel	Callejas R | Castaño I | Restrepo H	oct. 2001				Aves		Tinamidae				Crypturellus soui					Macho		Colombia	Risaralda	Pereira	Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia	224	"4° 43' 36.30"" N"	"75° 36' 1.331"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0258	46-2300MI2008AV0258	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | David H	19/03/2001	Red de Niebla	1	Piel	Betancur J | Roldán F | Castaño I	oct. 2001				Aves		Tinamidae				Crypturellus soui					Hembra		Colombia	Risaralda	Pereira	Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia	224	"4° 43' 36.30"" N"	"75° 36' 1.331"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0312	46-2300MI2008AV0312	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Feb 10, 2001	Red de Niebla	1	Piel	Carmona G	oct. 2001				Aves		Tinamidae				Crypturellus soui					Desconocido		Colombia	Risaralda	Pereira	Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia	224	"4° 43' 36.30"" N"	"75° 36' 1.331"" W"					
UCN:MH-ORNIT:46-2300MI2008AV0381	46-2300MI2008AV0381	Universidad de Ciencias Naturales (UCN)	MH-ORNIT	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	2001	Red de Niebla	1	Piel	Callejas R | Escobar O | Castaño I	oct. 2001				Aves		Tinamidae				Crypturellus soui					M		Colombia	Risaralda	Pereira	Cuenca media del rio Otun, vereda La Suiza, finca Cartón de Colombia	224	"4° 43' 36.30"" N"	"75° 36' 1.331"" W"					
UCN:MH-MAM:46-2300MI2008MA0032	46-2300MI2008MA0032	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	2001/03/19		1		Marulanda O | Betancur J	oct. 2001				Mammalia		Dasyproctidae				Dasyprocta punctata					M		Colombia	Caldas	Aranzazu	Vereda Alegrias, finca Gibarito	1965	"5° 17' 56.7"" N"	"75° 29' 40.2"" W"					
UCN:MH-MAM:46-2300MI2008MA0072	46-2300MI2008MA0072	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Espinal S | Ramos J	2001/03/19		1		Marulanda O | Betancur J	oct. 2001				Mammalia		Dasyproctidae				Dasyprocta punctata					Male		Colombia	Caldas	Aranzazu	Vereda Alegrias, finca Gibarito	1965	"5° 17' 56.7"" N"	"75° 29' 40.2"" W"					
UCN:MH-MAM:46-2300MI2008MA0153	46-2300MI2008MA0153	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	David H | Rivas A | Hernández H	20/03/2001		1		Marulanda O | Betancur J	oct. 2001				Mammalia		Dasyproctidae				Dasyprocta punctata					Female		Colombia	Caldas	Aranzazu	Vereda Alegrias, finca Gibarito	1965	"5° 17' 56.7"" N"	"75° 29' 40.2"" W"					
UCN:MH-MAM:46-2300MI2008MA0472	46-2300MI2008MA0472	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	David H | Rivas A | Hernández H	Mar 2001		1		Marulanda O | Betancur J	oct. 2001				Mammalia		Dasyproctidae				Dasyprocta punctata					Macho		Colombia	Caldas	Aranzazu	Vereda Alegrias, finca Gibarito	1965	"5° 17' 56.7"" N"	"75° 29' 40.2"" W"					
UCN:MH-MAM:46-2300MI2008MA0035	46-2300MI2008MA0035	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Espinal S | Ramos J	2001/03/19		1		Marulanda O | Betancur J	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Hembra		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0069	46-2300MI2008MA0069	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Soejarto D | Rentería E	Feb 2001		1		Marulanda O | Betancur J	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Desconocido		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0070	46-2300MI2008MA0070	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	May 2001		1		Ramírez J | Cárdenas D	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					M		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0261	46-2300MI2008MA0261	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Mar 19, 2001		1		Ramírez J | Cárdenas D	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Male		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0280	46-2300MI2008MA0280	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	2001		1		Ramírez J | Cárdenas D	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Female		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0281	46-2300MI2008MA0281	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	19/03/2001		1		Ramírez J | Cárdenas D	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Macho		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0285	46-2300MI2008MA0285	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	19/03/2001		1		Betancur J | Velásquez P	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Hembra		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0299	46-2300MI2008MA0299	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	David H | Rivas A | Hernández H	Feb 10, 2001		1		Ramírez J | Cárdenas D	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Desconocido		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0355	46-2300MI2008MA0355	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	David H | Rivas A | Hernández H	2001		1		Ramírez J | Cárdenas D	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Macho		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0357	46-2300MI2008MA0357	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	19/03/2001		1		Betancur J | Berrío M	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Macho		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0368	46-2300MI2008MA0368	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Soejarto D | Lockwood T	Mar 2001		1		Giraldo D	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Hembra		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0372	46-2300MI2008MA0372	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Mendoza H | Betancur J	Mar 19, 2001		1		Giraldo D	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Desconocido		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0386	46-2300MI2008MA0386	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | Quijano M | Fonnegra R	Mar 19, 2001		1		Velásquez P | Hernández A	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					M		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0387	46-2300MI2008MA0387	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | Quijano M | Fonnegra R	19/03/2001		1		Vargas I	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Male		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-MAM:46-2300MI2008MA0388	46-2300MI2008MA0388	Universidad de Ciencias Naturales (UCN)	MH-MAM	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | Quijano M | Fonnegra R	20/03/2001		1		Galeano G | Torres J	oct. 2001				Mammalia		Dasypodidae				Dasypus novemcinctus					Female		Colombia	Caldas	Aranzazu	Vereda Alegrias Bajo	1970	"5° 18' 42"" N"	"75° 29' 38.7"" W"					
UCN:MH-HERP:46-2300MI2008AN0018	46-2300MI2008AN0018	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | Quijano M | Fonnegra R	Mar 2001		1	Animal entero (ETOH - Etanol)	Galeano G | Miraña A	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Male		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0003	46-2300MI2008AN0003	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Parra C | Mieth K | Vargas L	2001/03/19		1	Animal entero (ETOH - Etanol)	Giraldo D	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Female		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0008	46-2300MI2008AN0008	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Parra C | Mieth K | Vargas L	2001/03/19		1	Animal entero (ETOH - Etanol)	Giraldo D | Grupo Al Bosque	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Macho		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0013	46-2300MI2008AN0013	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Salazar L	20/03/2001		1	Animal entero (ETOH - Etanol)	Madrigal B | Blair S	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Hembra		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0016	46-2300MI2008AN0016	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | Quijano M | Fonnegra R	Mar 2001		1	Animal entero (ETOH - Etanol)	Roldán F | García L | Sylva G	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Desconocido		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0037	46-2300MI2008AN0037	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Cardona F | Quijano M | Fonnegra R	2001/03/19		1	Animal entero (ETOH - Etanol)	Giraldo D	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					M		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0042	46-2300MI2008AN0042	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	López N | Palacios L | Perea E	Feb 2001		1	Animal entero (ETOH - Etanol)	Vargas I	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Male		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0047	46-2300MI2008AN0047	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	López N | Palacios L | Perea E	May 2001		1	Animal entero (ETOH - Etanol)	Gómez A | Giraldo D | Henao B | Duque P	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Female		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0054	46-2300MI2008AN0054	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	López N | Córdoba J | Montoya D | Jiménez G	Mar 19, 2001		1	Animal entero (ETOH - Etanol)	White S | Alverson W	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Macho		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0057	46-2300MI2008AN0057	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	López N | Palacios L | Perea E	2001		1	Animal entero (ETOH - Etanol)	Vargas I	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Hembra		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0070	46-2300MI2008AN0070	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Cifuentes L | Villalba W | Puentes D	19/03/2001		1	Animal entero (ETOH - Etanol)	Vargas I	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Desconocido		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0075	46-2300MI2008AN0075	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Gutiérrez C	19/03/2001		1	Animal entero (ETOH - Etanol)	Gómez A | Giraldo D | Henao B | Duque P	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					M		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0093	46-2300MI2008AN0093	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Vargas I	Feb 10, 2001		1	Animal entero (ETOH - Etanol)	Roldán F | García L | Sylva G	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Male		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
UCN:MH-HERP:46-2300MI2008AN0099	46-2300MI2008AN0099	Universidad de Ciencias Naturales (UCN)	MH-HERP	RNC:123	PreservedSpecimen	Objeto físico	Galván S | Castellanos C | Ríos L | Martínez E | Espinosa D	2001		1	Animal entero (ETOH - Etanol)	Vargas I	oct. 2001				Amphibia		Dendrobatidae				Dendrobates truncatus					Female		Colombia	Risaralda	Santa Rosa de Cabal	Vereda La Suiza.	224	"4° 44' 5"" N"	"75° 35' 11"" W"					
